################################################################################
# WEBOBS Observatoires volcanologiques et sismologiques de l'IPGP
#
# PROC: {PROC.GIPSYXMAYOTTE} 
# TITLE: {\fontsize{14}{\bfGNSS Mayotte: Source best model timeline} ()} {GIPSYXMAYOTTE_MODELTIME_VECTORS}
# FILENAME: MODELTIME_VECTORS_madcpmzi_.txt
# TIMESPAN: from "01-Feb-2017" to "01-Mar-2025"
#
# NODE_FID: PMZI
# NODE_NAME: "Pamandzi"
# NODE_LATITUDE: -12.799308
# NODE_LONGITUDE: 45.274399
# NODE_ELEVATION: 0.00
# NODE_URL: /cgi-bin/showNODE.pl?node=PROC.GIPSYXMAYOTTE.MADCPMZI
# TIME_PERIODS: 7,15,30,90,180,270,365
#
#   Time period #1 = 7 days (7 days)
#   Time period #2 = 15 days (15 days)
#   Time period #3 = 30 days (~1 month)
#   Time period #4 = 90 days (~3 months)
#   Time period #5 = 180 days (~6 months)
#   Time period #6 = 270 days (~1 year)
#   Time period #7 = 365 days (1 year)
#
# CREATED: 31-Mar-2025 13:08:51 by webobs@volwebobs.ipgp.fr
# COPYRIGHT: MMXXV, ReVoSiMa/IPGP/RGP/IPGS/INSU/CNES/LACy/Univ. Réunion/Météo France/Exagone/PrecisionTopo
################################################################################
#
#yyyy mm dd HH MM SS dE_(mm)_1 dN_(mm)_1 dU_(mm)_1 s_dE_1 s_dN_1 s_dU_1 dE_(mm)_2 dN_(mm)_2 dU_(mm)_2 s_dE_2 s_dN_2 s_dU_2 dE_(mm)_3 dN_(mm)_3 dU_(mm)_3 s_dE_3 s_dN_3 s_dU_3 dE_(mm)_4 dN_(mm)_4 dU_(mm)_4 s_dE_4 s_dN_4 s_dU_4 dE_(mm)_5 dN_(mm)_5 dU_(mm)_5 s_dE_5 s_dN_5 s_dU_5 dE_(mm)_6 dN_(mm)_6 dU_(mm)_6 s_dE_6 s_dN_6 s_dU_6 dE_(mm)_7 dN_(mm)_7 dU_(mm)_7 s_dE_7 s_dN_7 s_dU_7
2019 05 08 00 00 00 -0.645581 1.334602 -8.632221 5.000000 5.000000 10.000000 7.513504 -2.859548 -14.319412 5.000000 5.000000 13.043385 9.217307 -0.804969 -14.366413 5.000000 5.000000 10.874398 36.315213 -1.229300 -31.386165 5.000000 5.000000 11.805290 72.630425 -2.458600 -62.772330 5.112167 5.000000 23.610580 108.945638 -3.687901 -94.158495 7.668251 5.287163 35.415869 147.278362 -4.985495 -127.288336 10.366339 7.147462 47.877008
2019 05 10 00 00 00 -2.293270 1.362109 -5.204413 5.000000 5.000000 10.000000 6.866122 -1.219183 -18.287669 5.000000 5.000000 12.812430 8.153398 -0.264268 -17.883013 5.000000 5.000000 10.729082 35.534734 -0.848809 -33.740982 5.000000 5.000000 11.211817 71.069468 -1.697618 -67.481965 5.000000 5.000000 22.423634 106.604203 -2.546428 -101.222947 7.241247 5.000000 33.635451 144.113089 -3.442393 -136.838429 9.789094 6.721566 45.470147
2019 05 12 00 00 00 -0.720181 4.520113 0.845984 5.000000 5.000000 17.110671 1.756096 1.300323 -15.936748 5.000000 5.000000 13.739642 8.137869 0.192139 -18.364168 5.000000 5.000000 11.087363 34.396348 -0.137793 -34.327270 5.000000 5.000000 10.700737 68.792695 -0.275587 -68.654540 5.000000 5.000000 21.401474 103.189043 -0.413380 -102.981810 6.930940 5.000000 32.102210 139.496299 -0.558829 -139.216151 9.369604 6.410305 43.397433
2019 05 14 00 00 00 -1.200935 0.487395 -2.589016 5.000000 5.000000 16.523061 -0.199057 2.386464 -9.740228 5.000000 5.000000 11.393010 4.825675 0.294942 -19.000236 5.000000 5.000000 10.923222 32.971645 0.002769 -35.089863 5.000000 5.000000 10.075760 65.943290 0.005538 -70.179727 5.000000 5.000000 20.151520 98.914935 0.008306 -105.269590 6.738424 5.000000 30.227279 133.718338 0.011229 -142.308890 9.109351 6.044534 40.862803
2019 05 16 00 00 00 2.801202 -3.590971 0.414329 5.000000 5.000000 19.771215 -0.438756 1.600828 -5.231633 5.000000 5.000000 10.000000 4.084446 -0.561529 -17.593602 5.000000 5.000000 11.255817 32.652260 -0.292503 -34.782623 5.000000 5.000000 10.000000 65.304520 -0.585006 -69.565247 5.000000 5.000000 19.150683 97.956780 -0.877508 -104.347870 6.363307 5.000000 28.726025 132.423055 -1.186261 -141.062861 8.602249 5.727029 38.833330
2019 05 18 00 00 00 9.704263 1.275907 4.332073 5.000000 5.000000 16.986905 2.973423 2.423519 -0.351424 5.000000 5.000000 10.000000 3.842025 0.325896 -21.484554 5.000000 5.000000 10.485049 32.910226 0.450145 -34.875637 5.000000 5.000000 10.000000 65.820451 0.900291 -69.751275 5.000000 5.000000 18.152398 98.730677 1.350436 -104.626912 6.107591 5.000000 27.228597 133.469248 1.825589 -141.440085 8.256558 5.557464 36.809029
2019 05 20 00 00 00 3.544278 3.356161 -10.474467 4.578255 3.200686 14.534526 5.458255 3.219198 -1.863647 5.000000 5.000000 10.177798 4.938449 1.155840 -17.393513 5.000000 5.000000 10.000000 32.415011 0.990629 -35.773858 5.000000 5.000000 10.000000 64.830022 1.981258 -71.547716 5.000000 5.000000 17.234101 97.245033 2.971887 -107.321574 5.803642 5.000000 25.851152 131.460878 4.017550 -145.082869 7.845665 5.348789 34.946927
2019 05 22 00 00 00 -4.361762 0.995544 -9.493479 3.297634 3.488297 10.466134 5.941264 1.492968 -7.915850 5.000000 5.000000 10.199852 8.502594 1.503520 -20.663325 5.000000 5.000000 10.000000 31.788173 1.188532 -36.930896 5.000000 5.000000 10.000000 63.576346 2.377063 -73.861792 5.000000 5.000000 16.417751 95.364519 3.565595 -110.792688 5.547613 5.000000 24.626626 128.918702 4.820156 -149.775301 7.499551 5.091530 33.291550
2019 05 24 00 00 00 0.185465 -4.653009 -9.410876 5.000000 5.000000 10.000000 4.463394 -0.346238 -13.343889 5.000000 5.000000 10.198515 8.267977 0.873737 -20.344158 5.000000 5.000000 10.000000 31.138459 0.988229 -38.309965 5.000000 5.000000 10.000000 62.276918 1.976459 -76.619929 5.000000 5.000000 15.760526 93.415378 2.964688 -114.929894 5.319964 5.000000 23.640789 126.283751 4.007819 -155.368190 7.191803 5.000000 31.958845
2019 05 26 00 00 00 2.151343 -3.019647 -18.865010 5.000000 5.000000 10.000000 4.664417 -1.198620 -20.773521 5.000000 5.000000 10.622762 6.646984 0.816990 -23.749352 5.000000 5.000000 10.000000 30.736398 0.874973 -41.204731 5.000000 5.000000 10.000000 61.472795 1.749946 -82.409462 5.000000 5.000000 15.668617 92.209193 2.624919 -123.614193 5.072993 5.000000 23.502926 124.653168 3.548501 -167.108076 6.857935 5.000000 31.772474
2019 05 28 00 00 00 6.512823 -1.059855 -4.124302 1.077325 0.686026 20.118364 3.858089 -2.490947 -21.358550 5.000000 5.000000 10.707225 7.268288 1.152428 -20.904042 5.000000 5.000000 10.000000 30.691030 0.643377 -41.613413 5.000000 5.000000 10.000000 61.382061 1.286755 -83.226826 5.000000 5.000000 14.984389 92.073091 1.930132 -124.840239 5.000000 5.000000 22.476584 124.469178 2.609253 -168.765508 6.523199 5.000000 30.385011
2019 05 30 00 00 00 6.225870 0.590086 17.423011 5.000000 5.000000 14.119140 3.722594 -3.093048 -11.950300 5.000000 5.000000 11.788518 8.125279 0.868324 -21.966555 5.000000 5.000000 10.000000 30.770400 0.576658 -41.491696 5.000000 5.000000 10.000000 61.540799 1.153315 -82.983393 5.000000 5.000000 14.312745 92.311199 1.729973 -124.475089 5.000000 5.000000 21.469117 124.791065 2.338667 -168.271880 6.208277 5.000000 29.023066
2019 06 01 00 00 00 4.302653 1.547361 8.688752 5.000000 5.000000 16.287531 7.687894 -3.175467 -6.648718 1.058226 1.117487 10.749389 8.171333 0.045491 -18.604071 5.000000 5.000000 10.000000 30.716186 0.571051 -41.961786 5.000000 5.000000 10.000000 61.432371 1.142102 -83.923572 5.000000 5.000000 13.661572 92.148557 1.713153 -125.885358 5.000000 5.000000 20.492358 124.571197 2.315929 -170.178354 5.916923 5.000000 27.702632
2019 06 03 00 00 00 0.560050 -0.320453 0.404293 5.000000 5.000000 18.603929 8.289860 -1.908707 1.885585 5.000000 5.000000 12.054864 9.496758 -0.615820 -15.941616 5.000000 5.000000 10.000000 30.650063 0.367495 -41.508928 5.000000 5.000000 10.000000 61.300127 0.734989 -83.017855 5.000000 5.000000 13.229352 91.950190 1.102484 -124.526783 5.000000 5.000000 19.844028 124.303035 1.490395 -168.341762 5.646723 5.000000 26.826186
2019 06 05 00 00 00 0.388935 2.191257 -7.279049 5.000000 5.000000 19.325016 7.937842 1.535628 1.261182 5.000000 5.000000 12.335239 10.842141 -0.711381 -17.134400 5.000000 5.000000 10.000000 30.529013 0.626706 -42.065854 5.000000 5.000000 10.000000 61.058027 1.253413 -84.131709 5.000000 5.000000 12.677613 91.587040 1.880119 -126.197563 5.000000 5.000000 19.016420 123.812110 2.541642 -170.600409 5.400536 5.000000 25.707382
2019 06 07 00 00 00 -2.709934 3.422648 -16.902529 1.618394 2.236454 19.106380 3.537185 2.336240 -1.957019 5.000000 5.000000 13.543037 10.093009 -1.112273 -20.013334 5.000000 5.000000 10.000000 30.001515 0.700938 -43.429238 5.000000 5.000000 10.000000 60.003031 1.401876 -86.858475 5.000000 5.000000 12.316257 90.004546 2.102813 -130.287713 5.000000 5.000000 18.474385 121.672813 2.842692 -176.129686 5.238365 5.000000 24.974631
2019 06 09 00 00 00 -1.777194 -4.009730 -22.705585 1.684177 1.524338 18.121044 1.400386 0.730192 -11.153263 5.000000 5.000000 13.283158 9.696310 -1.930147 -23.377202 5.000000 5.000000 10.000000 29.648915 0.384728 -45.761678 5.000000 5.000000 10.000000 59.307493 0.887766 -88.839903 5.000000 5.000000 11.938028 88.961240 1.331649 -133.259854 5.000000 5.000000 17.907043 120.262417 1.800193 -180.147581 5.044211 5.000000 24.207669
2019 06 11 00 00 00 3.284603 -4.247776 10.615884 2.039634 1.375831 12.452901 0.523386 -0.757095 -13.645472 5.000000 5.000000 12.094383 9.224653 -1.802286 -20.168407 5.000000 5.000000 10.000000 29.601894 0.087907 -45.151669 5.000000 5.000000 10.000000 59.053327 0.541956 -88.123603 5.000000 5.000000 11.454832 88.579991 0.812934 -132.185404 5.000000 5.000000 17.182249 119.747025 1.098967 -178.695083 5.000000 5.000000 23.227855
2019 06 13 00 00 00 6.407075 2.171337 15.188742 5.000000 5.000000 10.000000 2.312149 0.171961 -8.241616 5.000000 5.000000 12.653952 8.090661 -1.204581 -17.353141 5.000000 5.000000 10.000000 29.140605 0.906519 -46.079020 5.000000 5.000000 10.000000 58.949849 0.904480 -87.347110 5.000000 5.000000 10.999328 88.424774 1.356721 -131.020665 5.000000 5.000000 16.498992 119.537194 1.834085 -177.120528 5.000000 5.000000 22.304193
2019 06 15 00 00 00 6.337011 4.170470 9.485707 5.000000 5.000000 10.000000 5.541711 0.841936 1.586865 5.000000 5.000000 12.945861 9.090100 -1.890360 -10.524730 5.000000 5.000000 10.000000 28.512540 0.737838 -45.552372 5.000000 5.000000 10.000000 59.246739 0.939899 -85.412026 5.000000 5.000000 10.673931 88.870109 1.409848 -128.118039 5.000000 5.000000 16.010897 120.139221 1.905905 -173.196608 5.000000 5.000000 21.644360
2019 06 17 00 00 00 1.036220 0.194527 -5.111694 5.000000 5.000000 10.000000 5.241882 -1.024912 0.579464 5.000000 5.000000 12.956084 9.737760 -0.946097 -7.313013 5.000000 5.000000 10.000000 27.839496 1.264596 -46.981403 5.000000 5.000000 10.000000 58.691980 0.838017 -85.267996 5.000000 5.000000 10.250803 88.037969 1.257026 -127.901994 5.000000 5.000000 15.376205 119.014292 1.699313 -172.904547 5.000000 5.000000 20.786351
2019 06 19 00 00 00 -3.359341 -3.730785 -19.660256 5.000000 5.000000 13.680437 5.447350 -0.952772 1.357342 5.000000 5.000000 11.945867 9.109567 -0.253781 -8.911118 5.000000 5.000000 10.000000 26.803628 1.763873 -47.903482 5.000000 5.000000 10.000000 58.179693 0.606927 -86.933459 5.000000 5.000000 10.000000 87.269539 0.910391 -130.400188 5.000000 5.000000 14.926954 117.975488 1.230713 -176.281736 5.000000 5.000000 20.179030
2019 06 21 00 00 00 -5.306267 -6.501296 -27.192142 5.000000 5.000000 11.573366 2.102220 -2.498310 -10.510070 5.000000 5.000000 13.712910 6.802003 -1.072993 -12.335369 5.000000 5.000000 10.000000 26.146404 1.393475 -48.665915 5.000000 5.000000 10.000000 56.999760 -0.206790 -89.120685 5.000000 5.000000 10.000000 85.499640 -0.310185 -133.681028 5.000000 5.000000 14.610870 115.582847 -0.419324 -180.716945 5.000000 5.000000 19.751732
2019 06 23 00 00 00 -0.497356 -2.150563 -2.660943 5.000000 5.000000 14.345746 -1.496627 -2.366053 -18.637475 5.000000 5.000000 10.325362 4.683988 -1.611864 -12.816714 5.000000 5.000000 10.000000 25.447891 0.890649 -48.745932 5.000000 5.000000 10.000000 56.093173 -0.486992 -89.425303 5.000000 5.000000 10.000000 84.139759 -0.730489 -134.137955 5.000000 5.000000 14.067127 113.744490 -0.987512 -181.334643 5.000000 5.000000 19.016671
2019 06 25 00 00 00 4.667486 0.224125 10.029151 5.000000 5.000000 10.000000 -0.708189 -4.493054 -17.767187 5.000000 5.000000 10.606078 4.178625 -2.422927 -16.400486 5.000000 5.000000 10.000000 24.873350 0.529049 -49.464878 5.000000 5.000000 10.000000 55.780988 -0.970380 -89.084360 5.000000 5.000000 10.000000 83.671482 -1.455570 -133.626540 5.000000 5.000000 13.554826 113.111447 -1.967714 -180.643286 5.000000 5.000000 18.324116
2019 06 27 00 00 00 4.116540 -3.704615 22.821351 5.000000 5.000000 24.048439 0.004078 -6.473799 -4.821793 5.000000 5.000000 17.394573 4.489944 -4.014037 -11.460328 5.000000 5.000000 10.289358 24.178290 -0.016808 -48.790100 5.000000 5.000000 10.000000 55.510309 -1.665226 -86.889340 5.000000 5.000000 10.000000 83.265464 -2.497840 -130.334011 5.000000 5.000000 13.658721 112.562572 -3.376709 -176.192274 5.000000 5.000000 18.464568
2019 06 29 00 00 00 4.434193 1.108293 9.451071 5.000000 5.000000 27.408607 2.792848 -3.738266 3.888288 5.000000 5.000000 17.237071 5.121769 -3.921358 -7.330906 5.000000 5.000000 10.410525 24.096923 -0.102593 -48.590734 5.000000 5.000000 10.000000 55.171355 -1.778569 -85.567393 5.000000 5.000000 10.000000 82.757033 -2.667854 -128.351090 5.000000 5.000000 13.327047 111.875249 -3.606543 -173.511659 5.000000 5.000000 18.016194
2019 07 01 00 00 00 2.259233 4.137576 1.852022 5.000000 5.000000 25.568392 7.087415 -0.610062 16.483650 5.000000 5.000000 13.659646 6.054688 -3.618764 -3.802982 5.000000 5.000000 10.600206 23.773695 -0.516188 -45.973970 5.000000 5.000000 10.000000 55.036874 -1.901541 -83.837513 5.000000 5.000000 10.000000 82.555312 -2.852312 -125.756270 5.000000 5.000000 13.032028 111.602551 -3.855903 -170.003846 5.000000 5.000000 17.617371
2019 07 03 00 00 00 0.192776 6.484461 -18.727563 5.000000 5.000000 14.180218 7.380777 3.526746 14.542275 5.000000 5.000000 13.548139 6.626843 -2.951970 -0.235833 5.000000 5.000000 10.000000 23.086129 -0.706204 -45.246393 5.000000 5.000000 10.000000 54.720554 -1.624453 -83.000516 5.000000 5.000000 10.000000 82.080832 -2.436680 -124.500774 5.000000 5.000000 12.627282 110.961124 -3.294030 -168.306602 5.000000 5.000000 17.070215
2019 07 05 00 00 00 0.261645 -0.245637 -6.626731 5.000000 5.000000 10.000000 4.200912 1.872501 4.645015 5.000000 5.000000 13.786361 6.612696 -2.372089 -0.317205 5.000000 5.000000 10.000000 22.714173 -1.490301 -45.079112 5.000000 5.000000 10.000000 54.188385 -1.927503 -82.554570 5.000000 5.000000 10.000000 81.282577 -2.891255 -123.831855 5.000000 5.000000 12.215672 109.882003 -3.908548 -167.402323 5.000000 5.000000 16.513779
2019 07 07 00 00 00 -0.803298 -6.430085 -8.930826 5.000000 5.000000 10.000000 2.822123 0.881619 -5.050638 5.000000 5.000000 13.268387 5.202172 -2.351719 -3.708642 5.000000 5.000000 10.000000 22.507254 -2.610920 -43.077065 5.000000 5.000000 10.000000 53.593149 -2.318669 -82.180596 5.000000 5.000000 10.000000 80.389723 -3.478003 -123.270894 5.000000 5.000000 11.854481 108.674996 -4.701744 -166.643986 5.000000 5.000000 16.025502
2019 07 09 00 00 00 1.482573 -5.914431 -8.852825 5.000000 5.000000 18.346493 0.868377 -0.464198 -16.523578 5.000000 5.000000 13.921080 4.464885 -3.450522 -9.704901 5.000000 5.000000 10.067158 22.035190 -3.010911 -43.731988 5.000000 5.000000 10.000000 53.113387 -2.791991 -82.848947 5.000000 5.000000 10.000000 79.670081 -4.187987 -124.273421 5.000000 5.000000 11.572642 107.702146 -5.661538 -167.999254 5.000000 5.000000 15.644498
2019 07 11 00 00 00 4.952194 -0.301840 10.043919 5.000000 5.000000 23.307178 1.211552 -2.115394 -18.431643 5.000000 5.000000 13.756734 5.071756 -4.022219 -6.450524 5.000000 5.000000 10.423215 22.325967 -3.515308 -42.286152 5.000000 5.000000 10.000000 52.886436 -3.130276 -81.506629 5.000000 5.000000 10.000000 79.329654 -4.695414 -122.259943 5.000000 5.000000 11.370622 107.241940 -6.347504 -165.277330 5.000000 5.000000 15.371396
2019 07 13 00 00 00 6.310058 7.425268 6.982109 5.000000 5.000000 25.959173 4.587818 -1.003586 -5.522897 5.000000 5.000000 13.380320 6.568203 -1.607530 -4.177544 5.000000 5.000000 10.760062 21.884268 -3.292865 -41.077050 5.000000 5.000000 10.000000 52.853030 -2.870883 -80.551101 5.000000 5.000000 10.000000 79.279544 -4.306324 -120.826651 5.000000 5.000000 11.171190 107.174199 -5.821512 -163.339732 5.000000 5.000000 15.101795
2019 07 15 00 00 00 7.124829 -2.083375 30.037549 5.000000 5.245426 39.421520 8.421346 -4.087212 15.865361 5.000000 5.000000 22.263391 9.898213 -2.022452 9.981432 5.000000 5.000000 13.358273 22.102605 -3.956972 -36.432683 5.000000 5.000000 10.000000 53.157889 -3.428224 -76.341288 5.000000 5.000000 10.000000 79.736833 -5.142336 -114.511932 5.000000 5.000000 12.193064 107.792386 -6.951676 -154.803168 5.000000 5.000000 16.483217
2019 07 17 00 00 00 3.718150 1.302312 -2.616813 2.070012 5.096202 46.511118 9.238817 -0.077136 11.178130 5.000000 5.000000 23.456754 10.675214 -0.330077 8.155584 5.000000 5.000000 13.740324 21.829173 -3.919194 -37.338779 5.000000 5.000000 10.000000 53.089906 -3.270236 -76.269055 5.000000 5.000000 10.000000 79.634859 -4.905354 -114.403583 5.000000 5.000000 11.833836 107.654531 -6.631312 -154.656695 5.000000 5.000000 15.997593
2019 07 19 00 00 00 -2.691998 -0.831051 -19.534261 1.912394 5.517119 49.452166 8.124925 1.208836 9.652310 5.000000 5.000000 24.886638 10.924648 -0.348180 5.250765 5.000000 5.000000 14.245973 22.295815 -4.288750 -34.074778 5.000000 5.000000 10.000000 52.880346 -3.593290 -75.246326 5.000000 5.000000 10.000000 79.320520 -5.389935 -112.869489 5.000000 5.000000 11.662060 107.229591 -7.286394 -152.582828 5.000000 5.000000 15.765378
2019 07 21 00 00 00 -4.427077 1.458883 -46.448133 3.678586 4.669260 38.592312 4.333104 0.047931 -6.600849 5.000000 5.000000 27.768562 8.651690 -1.958595 -5.866279 5.000000 5.000000 15.049254 23.269499 -4.718367 -35.265704 5.000000 5.000000 10.000000 52.360861 -4.000625 -76.165328 5.000000 5.000000 10.000000 78.541292 -6.000938 -114.247992 5.000000 5.000000 11.447038 106.176191 -8.112379 -154.446359 5.000000 5.000000 15.474700
2019 07 23 00 00 00 5.121198 -4.357558 13.675980 5.559597 2.878197 39.075929 4.086939 -3.382232 -6.489227 5.000000 5.000000 27.674476 8.983301 -2.485925 -4.140741 5.000000 5.000000 15.498613 23.716804 -5.190488 -31.660615 5.000000 5.000000 10.000000 52.559497 -4.385558 -74.046564 5.000000 5.000000 10.000000 78.839245 -6.578337 -111.069846 5.000000 5.000000 11.448313 106.578979 -8.892937 -150.149977 5.000000 5.000000 15.476423
2019 07 25 00 00 00 11.959294 2.198448 23.709012 5.000000 5.000000 27.781452 5.547364 -1.999334 -7.610983 5.000000 5.000000 26.739566 10.400158 -2.133743 -5.794045 5.000000 5.000000 15.416737 23.613685 -5.085260 -29.528708 5.000000 5.000000 10.000000 52.791831 -4.375726 -73.124234 5.000000 5.000000 10.000000 79.187747 -6.563589 -109.686350 5.000000 5.000000 11.186965 107.050102 -8.873001 -148.279696 5.000000 5.000000 15.123120
2019 07 27 00 00 00 0.272963 5.794392 -5.813737 5.000000 5.000000 21.451301 3.598107 -0.123545 -10.255244 5.000000 5.000000 26.245631 10.350178 -2.511094 -4.187774 5.000000 5.000000 14.638132 23.560137 -4.763886 -27.506451 5.000000 5.000000 10.000000 52.619662 -4.367217 -72.458709 5.000000 5.000000 10.000000 78.929493 -6.550825 -108.688063 5.000000 5.000000 10.900177 106.700982 -8.855745 -146.930160 5.000000 5.000000 14.735425
2019 07 29 00 00 00 -4.418899 1.739461 -15.568246 5.000000 5.000000 15.232513 4.368946 3.371369 -12.957810 5.000000 5.000000 24.643162 10.458343 -1.600984 -3.992287 5.000000 5.000000 14.479980 23.602607 -4.733947 -27.245713 5.000000 5.000000 10.000000 52.542157 -4.320388 -71.801525 5.000000 5.000000 10.000000 78.813236 -6.480582 -107.702287 5.000000 5.000000 10.631215 106.543818 -8.760787 -145.597537 5.000000 5.000000 14.371828
2019 07 31 00 00 00 0.890702 -6.034054 4.029401 5.000000 5.000000 21.155306 6.173270 -0.584860 6.968150 5.000000 5.000000 18.544004 11.314891 -2.460018 0.035907 5.000000 5.000000 14.789418 23.618839 -5.505368 -24.117982 5.000000 5.000000 10.000000 52.554008 -4.737258 -70.447154 5.000000 5.000000 10.000000 78.831012 -7.105887 -105.670732 5.000000 5.000000 10.545037 106.567850 -9.606107 -142.851174 5.000000 5.000000 14.255328
2019 08 02 00 00 00 3.295580 -6.556116 0.935258 5.000000 5.561496 26.255998 7.053149 0.125037 8.063456 5.000000 5.000000 18.945267 11.475921 -1.103996 -0.980351 5.000000 5.000000 15.781441 23.925498 -5.692506 -23.378652 5.000000 5.000000 10.000000 52.505778 -4.816984 -70.317595 5.000000 5.000000 10.000000 78.758667 -7.225476 -105.476393 5.000000 5.000000 10.398590 106.470050 -9.767773 -142.588457 5.000000 5.000000 14.057353
2019 08 04 00 00 00 -4.095324 1.145425 -28.541783 5.000000 5.000000 23.381282 -1.000693 0.164853 -19.768149 5.000000 5.000000 16.326516 8.970108 -0.950259 -9.668736 5.000000 5.000000 16.601668 23.761463 -6.059729 -24.802135 5.000000 5.000000 10.000000 52.015193 -4.935939 -71.299818 5.000000 5.000000 10.000000 78.022789 -7.403908 -106.949727 5.000000 5.000000 10.182583 105.475252 -10.008987 -144.580186 5.000000 5.000000 13.765344
2019 08 06 00 00 00 -0.936570 4.261645 -18.945542 5.000000 5.000000 32.520910 -2.439082 -3.396911 -19.103799 5.000000 5.000000 15.555476 7.517667 -1.769709 -11.132074 5.000000 5.000000 16.206361 23.695280 -6.550630 -23.696035 5.000000 5.000000 10.000000 51.832332 -5.214462 -70.592131 5.000000 5.000000 10.000000 77.748497 -7.821693 -105.888196 5.000000 5.000000 10.000000 105.104450 -10.573770 -143.145154 5.000000 5.000000 13.449402
2019 08 08 00 00 00 7.410886 -2.511289 13.495838 5.000000 5.000000 19.202876 2.889774 -4.314192 -10.748460 5.000000 5.000000 14.835996 7.457643 -2.914713 -16.184148 5.000000 5.000000 15.021956 24.054562 -6.818810 -23.175941 5.000000 5.000000 10.000000 51.978781 -5.476673 -69.919537 5.000000 5.000000 10.000000 77.968171 -8.215009 -104.879305 5.000000 5.000000 10.000000 105.401416 -11.105476 -141.781283 5.000000 5.000000 13.138050
2019 08 10 00 00 00 9.539478 2.404974 10.132140 5.000000 5.000000 15.150353 5.950685 -2.600872 -4.281106 5.000000 5.000000 15.328758 7.703594 -2.665980 -15.105495 5.000000 5.000000 14.931275 24.116350 -6.481622 -21.667381 5.000000 5.000000 10.000000 52.075478 -5.471434 -69.097415 5.000000 5.000000 10.000000 78.113217 -8.207151 -103.646123 5.000000 5.000000 10.000000 105.597497 -11.094852 -140.114203 5.000000 5.000000 12.868411
2019 08 12 00 00 00 3.034481 4.251584 10.308601 5.000000 5.000000 39.175703 6.447077 1.031574 3.518690 5.000000 5.000000 23.773845 8.262902 -1.176806 -10.814220 5.000000 5.000000 16.842800 23.903440 -6.564756 -18.742091 5.000000 5.000000 10.000000 52.164069 -5.589073 -67.220982 5.000000 5.000000 10.000000 78.246103 -8.383609 -100.831473 5.000000 5.000000 10.000000 105.777140 -11.333398 -136.309213 5.000000 5.000000 13.224132
2019 08 14 00 00 00 -0.144458 -2.799444 13.265517 5.000000 5.000000 49.226921 8.805977 2.285778 15.898818 5.000000 5.000000 28.660004 10.188434 -2.573252 5.002031 5.000000 5.000000 15.538889 24.299950 -7.051261 -14.836496 5.000000 5.000000 10.000000 52.297817 -5.814475 -65.157818 5.000000 5.000000 10.000000 78.446726 -8.721713 -97.736727 5.000000 5.000000 10.005632 106.048352 -11.790464 -132.125576 5.000000 5.000000 13.526132
2019 08 16 00 00 00 -6.059854 2.600237 -19.600171 5.000000 5.000000 46.932279 5.980886 0.947846 15.464201 5.000000 5.000000 25.041322 9.013117 -0.483676 0.391110 5.000000 5.000000 15.742210 24.363832 -6.417337 -14.085593 5.000000 5.000000 10.000000 51.973186 -5.731835 -65.005192 5.000000 5.000000 10.000000 77.959779 -8.597753 -97.507789 5.000000 5.000000 10.000000 105.390072 -11.622888 -131.816085 5.000000 5.000000 13.185109
2019 08 18 00 00 00 -0.326006 -0.799763 -19.301901 5.000000 5.000000 38.002394 3.902926 1.888361 -0.561831 5.000000 5.000000 25.483595 8.354296 -0.514976 -1.162240 5.000000 5.000000 15.711029 24.276355 -6.013572 -13.990173 5.000000 5.000000 10.000000 51.844122 -5.778879 -64.909792 5.000000 5.000000 10.000000 77.766183 -8.668319 -97.364687 5.000000 5.000000 10.000000 105.128359 -11.718283 -131.622633 5.000000 5.000000 12.886787
2019 08 20 00 00 00 -3.350614 4.128203 -26.773314 5.000000 5.000000 31.331184 -1.414569 2.415202 -8.861729 5.000000 5.000000 23.666130 5.290477 -0.629791 -7.715366 5.000000 5.000000 14.701807 23.698188 -5.650128 -13.412614 5.000000 5.000000 10.000000 51.497131 -5.756805 -64.331458 5.000000 5.000000 10.000000 77.245696 -8.635207 -96.497187 5.000000 5.000000 10.000000 104.424738 -11.673521 -130.449901 5.000000 5.000000 12.603079
2019 08 22 00 00 00 1.037701 1.396944 16.125777 5.000000 5.000000 14.959612 -2.891427 1.215862 -9.722313 5.000000 5.000000 23.197505 5.576198 -0.703170 -0.537789 5.000000 5.000000 14.359417 23.319779 -5.442861 -12.031757 5.000000 5.000000 10.000000 51.323269 -5.676579 -63.099202 5.000000 5.000000 10.000000 76.984904 -8.514868 -94.648804 5.000000 5.000000 10.000000 104.072185 -11.510841 -127.951161 5.000000 5.000000 12.458270
2019 08 24 00 00 00 2.067537 1.280313 15.966564 5.000000 5.000000 14.681594 -2.282248 2.117037 -9.899504 5.000000 5.000000 22.962158 6.047801 0.235163 1.255255 5.000000 5.000000 14.349245 22.985806 -5.273419 -12.569212 5.000000 5.000000 10.000000 51.099639 -5.655324 -62.177204 5.000000 5.000000 10.000000 76.649459 -8.482986 -93.265805 5.000000 5.000000 10.000000 103.618713 -11.467740 -126.081552 5.000000 5.000000 12.251961
